Order_ID,Order_Date,Ship_Date,Ship_Mode_ID,Customer_ID,Postal_Code
CA-2018-133431,2018-12-17 00:00:00,2018-12-21 00:00:00,2,LC-17140,94122.0
US-2017-135720,2017-12-11 00:00:00,2017-12-13 00:00:00,1,FM-14380,80013.0
CA-2018-144694,2018-09-24 00:00:00,2018-09-26 00:00:00,1,BD-11605,33180.0
CA-2016-168004,2016-10-04 00:00:00,2016-10-09 00:00:00,1,DJ-13420,31088.0
US-2017-123470,2017-08-15 00:00:00,2017-08-21 00:00:00,2,ME-17725,80013.0
CA-2017-115917,2017-05-20 00:00:00,2017-05-25 00:00:00,2,RB-19465,94591.0
CA-2017-147067,2017-12-18 00:00:00,2017-12-22 00:00:00,2,JD-16150,55407.0
CA-2018-167913,2018-07-30 00:00:00,2018-08-03 00:00:00,1,JL-15835,92691.0
CA-2018-106103,2018-06-10 00:00:00,2018-06-15 00:00:00,2,SC-20305,48307.0
US-2018-127719,2018-07-21 00:00:00,2018-07-25 00:00:00,2,TW-21025,7060.0
CA-2018-126221,2018-12-30 00:00:00,2019-01-05 00:00:00,2,CC-12430,47201.0
CA-2017-103947,2017-04-01 00:00:00,2017-04-08 00:00:00,2,BB-10990,85635.0
CA-2017-160745,2017-12-11 00:00:00,2017-12-16 00:00:00,1,AR-10825,98661.0
CA-2017-132661,2017-10-23 00:00:00,2017-10-29 00:00:00,2,SR-20740,10024.0
CA-2018-140844,2018-06-19 00:00:00,2018-06-23 00:00:00,2,AR-10405,10035.0
CA-2017-137239,2017-08-22 00:00:00,2017-08-28 00:00:00,2,CR-12730,43229.0
US-2017-156097,2017-09-19 00:00:00,2017-09-19 00:00:00,4,EH-14125,60505.0
CA-2016-146563,2016-08-24 00:00:00,2016-08-28 00:00:00,2,CB-12025,76017.0
CA-2017-123666,2017-03-26 00:00:00,2017-03-30 00:00:00,2,SP-20545,10011.0
CA-2017-143308,2017-11-04 00:00:00,2017-11-04 00:00:00,4,RC-19825,40214.0
CA-2018-132682,2018-06-08 00:00:00,2018-06-10 00:00:00,1,TH-21235,75081.0
CA-2015-156314,2015-12-24 00:00:00,2015-12-26 00:00:00,3,RP-19390,44105.0
US-2018-106663,2018-06-09 00:00:00,2018-06-13 00:00:00,2,MO-17800,60653.0
CA-2018-111178,2018-06-15 00:00:00,2018-06-22 00:00:00,2,TD-20995,62301.0
CA-2018-130351,2018-12-05 00:00:00,2018-12-08 00:00:00,3,RB-19570,47201.0
US-2018-119438,2018-03-18 00:00:00,2018-03-23 00:00:00,2,CD-11980,75701.0
CA-2017-164511,2017-11-19 00:00:00,2017-11-24 00:00:00,2,DJ-13630,10024.0
US-2018-168116,2018-11-04 00:00:00,2018-11-04 00:00:00,4,GT-14635,27217.0
CA-2015-157784,2015-07-05 00:00:00,2015-07-08 00:00:00,3,MC-17845,39212.0
CA-2018-161480,2018-12-25 00:00:00,2018-12-29 00:00:00,2,RA-19285,10035.0
US-2015-117135,2015-06-21 00:00:00,2015-06-23 00:00:00,1,NP-18325,22980.0
CA-2016-131534,2016-03-28 00:00:00,2016-04-02 00:00:00,2,AB-10165,90036.0
CA-2016-119291,2016-05-14 00:00:00,2016-05-17 00:00:00,3,JO-15550,19013.0
CA-2018-114552,2018-09-02 00:00:00,2018-09-08 00:00:00,2,Dl-13600,44105.0
CA-2017-163755,2017-11-04 00:00:00,2017-11-08 00:00:00,1,AS-10285,98103.0
CA-2016-142027,2016-04-09 00:00:00,2016-04-14 00:00:00,2,JK-15370,90805.0
CA-2015-138527,2015-09-12 00:00:00,2015-09-17 00:00:00,2,BN-11470,27511.0
CA-2015-112158,2015-12-02 00:00:00,2015-12-04 00:00:00,3,DP-13165,10035.0
CA-2015-113887,2015-04-05 00:00:00,2015-04-07 00:00:00,3,TH-21550,10035.0
CA-2018-146136,2018-09-03 00:00:00,2018-09-07 00:00:00,2,AP-10915,32137.0
US-2018-100048,2018-05-19 00:00:00,2018-05-24 00:00:00,2,RS-19765,10550.0
CA-2015-153150,2015-07-01 00:00:00,2015-07-06 00:00:00,1,Dl-13600,98105.0
CA-2015-130092,2015-01-11 00:00:00,2015-01-14 00:00:00,3,SV-20365,19901.0
CA-2018-108910,2018-09-24 00:00:00,2018-09-29 00:00:00,2,KC-16540,43055.0
CA-2015-104472,2015-06-02 00:00:00,2015-06-07 00:00:00,2,CK-12325,84057.0
CA-2017-112942,2017-02-13 00:00:00,2017-02-18 00:00:00,2,RD-19810,90045.0
CA-2017-142335,2017-12-15 00:00:00,2017-12-19 00:00:00,2,MP-17965,48205.0
CA-2015-117429,2015-10-07 00:00:00,2015-10-13 00:00:00,2,MR-17545,19140.0
CA-2017-114713,2017-07-07 00:00:00,2017-07-12 00:00:00,2,SC-20695,33012.0
CA-2018-144113,2018-09-16 00:00:00,2018-09-20 00:00:00,2,JF-15355,78745.0
US-2017-150861,2017-12-03 00:00:00,2017-12-06 00:00:00,3,EG-13900,11572.0
CA-2018-131954,2018-01-21 00:00:00,2018-01-25 00:00:00,2,DS-13030,98115.0
CA-2015-132500,2015-09-08 00:00:00,2015-09-12 00:00:00,2,GZ-14470,94110.0
CA-2015-112326,2015-01-04 00:00:00,2015-01-08 00:00:00,2,PO-19195,60540.0
US-2017-146710,2017-08-27 00:00:00,2017-09-01 00:00:00,2,SS-20875,75220.0
CA-2015-124429,2015-05-27 00:00:00,2015-05-27 00:00:00,4,MH-17785,92105.0
CA-2017-150889,2017-03-20 00:00:00,2017-03-22 00:00:00,1,PB-19105,60201.0
CA-2018-126074,2018-10-02 00:00:00,2018-10-06 00:00:00,2,RF-19735,48183.0
CA-2017-110499,2017-04-07 00:00:00,2017-04-09 00:00:00,3,YC-21895,94110.0
CA-2016-135272,2016-12-07 00:00:00,2016-12-12 00:00:00,2,MS-17830,90036.0
CA-2017-140928,2017-09-18 00:00:00,2017-09-22 00:00:00,2,NB-18655,32216.0
CA-2015-106803,2015-12-29 00:00:00,2016-01-02 00:00:00,2,DC-13285,55016.0
CA-2018-117240,2018-07-23 00:00:00,2018-07-28 00:00:00,2,CP-12340,10009.0
CA-2018-133333,2018-09-18 00:00:00,2018-09-22 00:00:00,2,BF-11020,54302.0
CA-2016-112319,2016-08-31 00:00:00,2016-09-05 00:00:00,2,AR-10510,90004.0
CA-2018-126046,2018-11-03 00:00:00,2018-11-07 00:00:00,2,JC-16105,30318.0
CA-2016-114923,2016-02-08 00:00:00,2016-02-13 00:00:00,2,LH-17020,43229.0
CA-2015-162775,2015-01-13 00:00:00,2015-01-15 00:00:00,1,CS-12250,71111.0
CA-2015-106810,2015-05-14 00:00:00,2015-05-20 00:00:00,2,AJ-10795,33710.0
CA-2017-157245,2017-05-19 00:00:00,2017-05-24 00:00:00,2,LE-16810,22204.0
CA-2018-104220,2018-01-30 00:00:00,2018-02-05 00:00:00,2,BV-11245,50315.0
CA-2015-165974,2015-06-29 00:00:00,2015-07-06 00:00:00,2,DL-12865,45231.0
CA-2016-144267,2016-08-21 00:00:00,2016-08-23 00:00:00,3,NZ-18565,94110.0
US-2016-157014,2016-10-03 00:00:00,2016-10-06 00:00:00,1,BM-11785,43229.0
CA-2016-154921,2016-05-23 00:00:00,2016-05-28 00:00:00,2,EA-14035,29203.0
CA-2018-129567,2018-03-17 00:00:00,2018-03-21 00:00:00,1,CL-12565,93534.0
CA-2016-154620,2016-12-12 00:00:00,2016-12-16 00:00:00,2,LT-17110,93534.0
CA-2016-115938,2016-06-26 00:00:00,2016-06-30 00:00:00,2,SA-20830,23223.0
CA-2017-105256,2017-05-20 00:00:00,2017-05-20 00:00:00,4,JK-15730,28806.0
CA-2015-156433,2015-09-20 00:00:00,2015-09-26 00:00:00,2,ES-14020,94110.0
CA-2018-151428,2018-09-21 00:00:00,2018-09-26 00:00:00,2,RH-19495,55901.0
CA-2016-124653,2016-12-24 00:00:00,2016-12-26 00:00:00,3,DB-13120,14609.0
CA-2016-101910,2016-11-27 00:00:00,2016-12-03 00:00:00,2,CD-11920,92530.0
CA-2018-105809,2018-02-20 00:00:00,2018-02-23 00:00:00,3,HW-14935,92105.0
CA-2017-136133,2017-08-18 00:00:00,2017-08-23 00:00:00,1,HW-14935,10024.0
CA-2017-115504,2017-03-12 00:00:00,2017-03-17 00:00:00,2,MC-18130,71203.0
CA-2018-135783,2018-04-22 00:00:00,2018-04-24 00:00:00,3,GM-14440,94122.0
CA-2015-134313,2015-11-01 00:00:00,2015-11-07 00:00:00,2,RA-19915,80219.0
CA-2016-140921,2016-02-03 00:00:00,2016-02-05 00:00:00,3,AA-10375,68104.0
CA-2015-151995,2015-10-13 00:00:00,2015-10-15 00:00:00,3,ZC-21910,98026.0
CA-2018-143686,2018-05-14 00:00:00,2018-05-14 00:00:00,4,PJ-19015,92704.0
CA-2016-106565,2016-03-20 00:00:00,2016-03-23 00:00:00,3,BW-11110,53209.0
CA-2017-149370,2017-09-15 00:00:00,2017-09-19 00:00:00,2,DB-13210,19140.0
CA-2015-140858,2015-06-28 00:00:00,2015-07-02 00:00:00,2,CA-12775,19140.0
CA-2018-101434,2018-06-20 00:00:00,2018-06-27 00:00:00,2,TR-21325,7109.0
US-2015-102071,2015-05-09 00:00:00,2015-05-15 00:00:00,2,PG-18820,94110.0
CA-2018-126956,2018-08-21 00:00:00,2018-08-28 00:00:00,2,GT-14710,55044.0
CA-2018-129462,2018-06-16 00:00:00,2018-06-21 00:00:00,1,JE-15745,41042.0
CA-2017-165316,2017-07-23 00:00:00,2017-07-27 00:00:00,2,JB-15400,33614.0
US-2015-115987,2015-09-08 00:00:00,2015-09-13 00:00:00,1,LH-17020,75701.0
US-2018-156083,2018-11-04 00:00:00,2018-11-11 00:00:00,2,JL-15175,38401.0
US-2017-137547,2017-03-07 00:00:00,2017-03-12 00:00:00,2,EB-13705,76106.0
CA-2016-100454,2016-11-20 00:00:00,2016-11-25 00:00:00,2,BM-11650,10035.0
CA-2017-161669,2017-11-07 00:00:00,2017-11-09 00:00:00,3,EM-14095,90036.0
CA-2016-114300,2016-10-13 00:00:00,2016-10-17 00:00:00,2,AF-10885,40214.0
CA-2018-107503,2018-01-01 00:00:00,2018-01-06 00:00:00,2,GA-14725,44052.0
CA-2015-107755,2015-02-07 00:00:00,2015-02-12 00:00:00,2,CK-12760,7036.0
CA-2017-152534,2017-06-20 00:00:00,2017-06-25 00:00:00,1,DP-13105,93905.0
CA-2017-113747,2017-05-28 00:00:00,2017-06-04 00:00:00,2,VD-21670,39212.0
CA-2017-123274,2017-02-19 00:00:00,2017-02-24 00:00:00,2,GT-14710,10035.0
CA-2015-125612,2015-08-03 00:00:00,2015-08-08 00:00:00,2,BK-11260,10035.0
CA-2018-161984,2018-04-10 00:00:00,2018-04-15 00:00:00,2,SJ-20125,8901.0
CA-2015-133851,2015-06-09 00:00:00,2015-06-16 00:00:00,2,CM-12445,94122.0
CA-2017-134474,2017-01-05 00:00:00,2017-01-07 00:00:00,1,AJ-10795,32216.0
CA-2015-149020,2015-01-10 00:00:00,2015-01-15 00:00:00,2,AJ-10780,22153.0
CA-2017-134362,2017-09-29 00:00:00,2017-10-02 00:00:00,3,LS-16945,19140.0
CA-2015-136742,2015-04-06 00:00:00,2015-04-10 00:00:00,2,GP-14740,17602.0
CA-2017-158099,2017-09-03 00:00:00,2017-09-05 00:00:00,3,PK-18910,19143.0
CA-2016-131128,2016-10-19 00:00:00,2016-10-20 00:00:00,3,TB-21520,3301.0
CA-2015-148488,2015-12-10 00:00:00,2015-12-15 00:00:00,2,SM-20005,10009.0
CA-2018-114636,2018-08-25 00:00:00,2018-08-29 00:00:00,2,GA-14725,28205.0
CA-2017-116736,2017-01-17 00:00:00,2017-01-21 00:00:00,2,CC-12430,3301.0
US-2015-158638,2015-09-17 00:00:00,2015-09-21 00:00:00,2,AG-10765,19120.0
CA-2018-111689,2018-11-30 00:00:00,2018-12-02 00:00:00,1,HP-14815,10024.0
CA-2016-129098,2016-10-09 00:00:00,2016-10-13 00:00:00,2,DK-13090,22153.0
US-2018-123463,2018-12-23 00:00:00,2018-12-23 00:00:00,4,GZ-14470,94109.0
CA-2017-165148,2017-10-22 00:00:00,2017-10-24 00:00:00,3,PM-19135,48227.0
CA-2015-134061,2015-04-29 00:00:00,2015-05-04 00:00:00,2,LL-16840,14609.0
CA-2016-143602,2016-04-25 00:00:00,2016-04-28 00:00:00,1,JS-15595,90045.0
CA-2018-115364,2018-06-26 00:00:00,2018-07-02 00:00:00,2,OT-18730,92105.0
CA-2018-150707,2018-10-14 00:00:00,2018-10-19 00:00:00,2,EL-13735,21044.0
CA-2015-104976,2015-12-09 00:00:00,2015-12-16 00:00:00,2,CK-12760,94122.0
CA-2018-132934,2018-06-20 00:00:00,2018-06-26 00:00:00,2,JE-15475,10801.0
CA-2018-133256,2018-06-26 00:00:00,2018-06-27 00:00:00,3,TH-21550,48227.0
CA-2017-105494,2017-11-10 00:00:00,2017-11-12 00:00:00,3,PC-18745,94122.0
CA-2017-140634,2017-10-03 00:00:00,2017-10-06 00:00:00,1,HL-15040,77095.0
CA-2015-144407,2015-09-09 00:00:00,2015-09-15 00:00:00,2,MS-17365,48227.0
CA-2018-160983,2018-10-29 00:00:00,2018-10-31 00:00:00,1,GB-14530,13021.0
US-2017-114622,2017-04-10 00:00:00,2017-04-12 00:00:00,3,JR-16210,45503.0
CA-2018-150959,2018-11-11 00:00:00,2018-11-13 00:00:00,3,TD-20995,75043.0
CA-2018-132353,2018-09-15 00:00:00,2018-09-17 00:00:00,3,DB-13060,60653.0
CA-2017-130477,2017-04-08 00:00:00,2017-04-12 00:00:00,2,LC-17140,90032.0
CA-2018-143259,2018-12-30 00:00:00,2019-01-03 00:00:00,2,PO-18865,10009.0
CA-2018-137596,2018-09-02 00:00:00,2018-09-07 00:00:00,2,BE-11335,49201.0
CA-2016-133627,2016-05-31 00:00:00,2016-06-07 00:00:00,2,SC-20050,6360.0
CA-2018-102519,2018-11-27 00:00:00,2018-11-29 00:00:00,3,BM-11650,53209.0
US-2015-141215,2015-06-15 00:00:00,2015-06-21 00:00:00,2,KL-16555,78207.0
CA-2017-165218,2017-03-05 00:00:00,2017-03-11 00:00:00,2,RW-19630,75220.0
CA-2015-138296,2015-12-05 00:00:00,2015-12-12 00:00:00,2,RC-19825,22304.0
CA-2016-111164,2016-04-11 00:00:00,2016-04-15 00:00:00,2,SE-20110,10009.0
CA-2017-149797,2017-09-15 00:00:00,2017-09-20 00:00:00,2,AH-10075,10011.0
CA-2015-132962,2015-09-13 00:00:00,2015-09-16 00:00:00,3,JM-15535,19143.0
CA-2016-115091,2016-10-05 00:00:00,2016-10-09 00:00:00,2,JJ-15760,22153.0
CA-2018-144932,2018-04-14 00:00:00,2018-04-17 00:00:00,3,AB-10165,43615.0
CA-2018-114216,2018-09-02 00:00:00,2018-09-06 00:00:00,2,RK-19300,19140.0
CA-2017-140081,2017-06-20 00:00:00,2017-06-24 00:00:00,2,CG-12040,19120.0
US-2018-111745,2018-11-05 00:00:00,2018-11-06 00:00:00,3,RA-19885,87401.0
CA-2016-148250,2016-12-13 00:00:00,2016-12-17 00:00:00,2,RP-19270,92503.0
CA-2017-105760,2017-06-19 00:00:00,2017-06-20 00:00:00,3,KC-16255,94110.0
CA-2017-142958,2017-12-13 00:00:00,2017-12-20 00:00:00,2,RW-19630,90503.0
CA-2016-120880,2016-05-29 00:00:00,2016-06-03 00:00:00,2,JL-15850,98105.0
US-2016-140200,2016-07-26 00:00:00,2016-07-28 00:00:00,3,CA-12775,85204.0
US-2018-110576,2018-11-28 00:00:00,2018-12-02 00:00:00,2,RB-19795,19120.0
CA-2018-131156,2018-04-03 00:00:00,2018-04-07 00:00:00,2,KH-16360,19143.0
CA-2018-136539,2018-12-28 00:00:00,2019-01-01 00:00:00,2,GH-14665,78664.0
CA-2018-119305,2018-11-30 00:00:00,2018-12-04 00:00:00,2,SW-20275,39212.0
CA-2018-102414,2018-05-15 00:00:00,2018-05-18 00:00:00,1,JA-15970,85023.0
CA-2016-112571,2016-09-22 00:00:00,2016-09-22 00:00:00,4,DL-12925,92054.0
CA-2018-152142,2018-11-14 00:00:00,2018-11-19 00:00:00,2,LW-16990,94110.0
CA-2016-160059,2016-11-27 00:00:00,2016-12-01 00:00:00,2,TB-21190,72701.0
CA-2017-120859,2017-09-01 00:00:00,2017-09-04 00:00:00,3,CV-12805,94110.0
CA-2015-127488,2015-09-22 00:00:00,2015-09-24 00:00:00,1,MS-17365,33433.0
CA-2018-135279,2018-04-09 00:00:00,2018-04-11 00:00:00,3,BS-11800,10011.0
CA-2015-115791,2015-01-16 00:00:00,2015-01-18 00:00:00,1,DL-13315,19134.0
US-2018-103247,2018-10-05 00:00:00,2018-10-08 00:00:00,1,PO-19195,10011.0
US-2018-100209,2018-07-09 00:00:00,2018-07-15 00:00:00,2,TD-20995,97206.0
CA-2018-159366,2018-01-07 00:00:00,2018-01-10 00:00:00,3,BW-11110,48205.0
CA-2017-145499,2017-05-30 00:00:00,2017-05-31 00:00:00,3,RW-19690,28403.0
CA-2016-157035,2016-12-09 00:00:00,2016-12-12 00:00:00,3,KB-16600,47201.0
CA-2017-144939,2017-10-03 00:00:00,2017-10-08 00:00:00,2,EB-13870,10035.0
CA-2015-163419,2015-11-11 00:00:00,2015-11-14 00:00:00,1,TZ-21580,80027.0
CA-2018-100314,2018-09-29 00:00:00,2018-10-05 00:00:00,2,AS-10630,77506.0
CA-2016-146829,2016-03-10 00:00:00,2016-03-10 00:00:00,4,TS-21340,77041.0
CA-2018-167899,2018-05-21 00:00:00,2018-05-26 00:00:00,2,JG-15805,13021.0
CA-2016-153549,2016-03-29 00:00:00,2016-03-31 00:00:00,1,SL-20155,32216.0
CA-2017-110023,2017-09-09 00:00:00,2017-09-11 00:00:00,3,TS-21610,10024.0
CA-2017-105585,2017-08-26 00:00:00,2017-08-27 00:00:00,3,RF-19735,95123.0
CA-2015-117639,2015-05-21 00:00:00,2015-05-25 00:00:00,2,MW-18235,23464.0
CA-2016-162537,2016-10-28 00:00:00,2016-11-03 00:00:00,2,RD-19585,42420.0
CA-2017-155488,2017-11-13 00:00:00,2017-11-17 00:00:00,2,FM-14290,98661.0
CA-2016-124891,2016-07-31 00:00:00,2016-07-31 00:00:00,4,RH-19495,10024.0
CA-2016-126445,2016-08-27 00:00:00,2016-08-31 00:00:00,2,RA-19945,92563.0
CA-2016-111199,2016-11-13 00:00:00,2016-11-17 00:00:00,2,JK-15730,28540.0
CA-2016-105312,2016-11-06 00:00:00,2016-11-09 00:00:00,3,MT-17815,85254.0
US-2018-106705,2018-12-26 00:00:00,2019-01-01 00:00:00,2,PO-18850,52601.0
CA-2018-135034,2018-08-01 00:00:00,2018-08-03 00:00:00,3,AT-10735,60653.0
CA-2015-158540,2015-11-24 00:00:00,2015-11-26 00:00:00,3,VG-21790,92037.0
CA-2018-118437,2018-06-17 00:00:00,2018-06-21 00:00:00,1,PF-19165,98502.0
US-2016-126214,2016-12-21 00:00:00,2016-12-24 00:00:00,1,JS-15880,98103.0
CA-2016-133025,2016-09-17 00:00:00,2016-09-19 00:00:00,1,MO-17800,90036.0
CA-2016-108665,2016-07-06 00:00:00,2016-07-10 00:00:00,2,KM-16225,10011.0
CA-2016-124450,2016-04-27 00:00:00,2016-05-03 00:00:00,2,GT-14710,20016.0
CA-2016-167269,2016-06-16 00:00:00,2016-06-20 00:00:00,2,PB-19150,19134.0
CA-2018-106964,2018-12-17 00:00:00,2018-12-20 00:00:00,3,HR-14770,90045.0
CA-2017-126529,2017-01-11 00:00:00,2017-01-13 00:00:00,1,DE-13255,45503.0
CA-2015-163552,2015-07-11 00:00:00,2015-07-15 00:00:00,2,LA-16780,7601.0
CA-2017-109820,2017-11-20 00:00:00,2017-11-22 00:00:00,3,AG-10390,45231.0
CA-2017-113061,2017-04-22 00:00:00,2017-04-26 00:00:00,2,EL-13735,65109.0
CA-2016-127418,2016-06-13 00:00:00,2016-06-14 00:00:00,3,JJ-15445,90004.0
CA-2018-121818,2018-11-20 00:00:00,2018-11-21 00:00:00,3,JH-15430,27217.0
CA-2017-127670,2017-03-20 00:00:00,2017-03-24 00:00:00,2,RD-19660,63376.0
CA-2017-102981,2017-09-06 00:00:00,2017-09-09 00:00:00,1,MO-17500,10035.0
CA-2018-115651,2018-07-09 00:00:00,2018-07-12 00:00:00,3,NS-18640,60610.0
CA-2018-152702,2018-10-12 00:00:00,2018-10-16 00:00:00,2,SN-20710,61107.0
CA-2017-169103,2017-03-08 00:00:00,2017-03-13 00:00:00,2,ZC-21910,33142.0
CA-2015-139192,2015-05-27 00:00:00,2015-06-01 00:00:00,1,LC-16885,94109.0
US-2016-153500,2016-07-03 00:00:00,2016-07-05 00:00:00,3,DG-13300,19134.0
CA-2016-110667,2016-04-04 00:00:00,2016-04-08 00:00:00,2,NF-18595,10009.0
CA-2018-167150,2018-12-10 00:00:00,2018-12-17 00:00:00,2,BP-11185,92037.0
CA-2017-105284,2017-11-24 00:00:00,2017-12-01 00:00:00,2,MG-17650,19143.0
US-2016-125374,2016-03-23 00:00:00,2016-03-29 00:00:00,2,JD-16060,77095.0
CA-2016-161263,2016-04-16 00:00:00,2016-04-21 00:00:00,2,TS-21160,43615.0
CA-2017-157686,2017-10-01 00:00:00,2017-10-02 00:00:00,3,BD-11620,94122.0
US-2018-139955,2018-09-28 00:00:00,2018-09-30 00:00:00,1,CM-12160,78521.0
US-2016-150161,2016-07-25 00:00:00,2016-07-29 00:00:00,2,RB-19795,19143.0
CA-2016-144652,2016-11-20 00:00:00,2016-11-26 00:00:00,2,SN-20560,90008.0
CA-2017-152814,2017-04-28 00:00:00,2017-05-02 00:00:00,2,EH-14005,80219.0
CA-2018-106943,2018-11-14 00:00:00,2018-11-19 00:00:00,2,FO-14305,10035.0
CA-2017-134348,2017-11-12 00:00:00,2017-11-19 00:00:00,2,MS-17710,85204.0
CA-2017-161781,2017-09-29 00:00:00,2017-09-30 00:00:00,3,CC-12100,47201.0
CA-2018-132521,2018-09-23 00:00:00,2018-09-25 00:00:00,1,DW-13540,98105.0
CA-2016-110016,2016-11-29 00:00:00,2016-12-04 00:00:00,2,BT-11395,48227.0
US-2017-143819,2017-03-01 00:00:00,2017-03-05 00:00:00,2,KD-16270,10701.0
CA-2017-167584,2017-08-12 00:00:00,2017-08-12 00:00:00,4,LC-16870,50315.0
CA-2017-166163,2017-08-15 00:00:00,2017-08-20 00:00:00,1,CY-12745,94601.0
CA-2018-158407,2018-06-04 00:00:00,2018-06-10 00:00:00,2,LW-16990,28110.0
CA-2016-143490,2016-12-06 00:00:00,2016-12-13 00:00:00,2,NP-18325,92105.0
CA-2016-165085,2016-12-27 00:00:00,2016-12-31 00:00:00,2,BT-11485,20735.0
CA-2018-160423,2018-01-21 00:00:00,2018-01-26 00:00:00,2,PS-19045,28205.0
CA-2015-159338,2015-06-25 00:00:00,2015-06-28 00:00:00,3,NS-18640,90049.0
CA-2017-107216,2017-06-14 00:00:00,2017-06-17 00:00:00,3,PV-18985,94122.0
US-2018-145863,2018-04-21 00:00:00,2018-04-27 00:00:00,2,RP-19390,77041.0
CA-2017-112340,2017-10-21 00:00:00,2017-10-27 00:00:00,2,NM-18520,92503.0
US-2017-110156,2017-11-19 00:00:00,2017-11-24 00:00:00,2,EH-13945,77041.0
CA-2018-140585,2018-12-18 00:00:00,2018-12-23 00:00:00,1,RA-19915,92024.0
CA-2017-144855,2017-07-22 00:00:00,2017-07-24 00:00:00,1,DL-13495,94110.0
CA-2016-142755,2016-09-04 00:00:00,2016-09-08 00:00:00,2,CS-12355,30076.0
US-2015-147627,2015-01-20 00:00:00,2015-01-26 00:00:00,2,HL-15040,72401.0
CA-2016-105970,2016-03-02 00:00:00,2016-03-07 00:00:00,2,PA-19060,47374.0
CA-2017-112102,2017-04-12 00:00:00,2017-04-16 00:00:00,2,BD-11605,22153.0
US-2017-114776,2017-12-06 00:00:00,2017-12-07 00:00:00,3,GG-14650,94509.0
US-2017-134908,2017-06-05 00:00:00,2017-06-09 00:00:00,2,JS-15940,19134.0
US-2017-148803,2017-12-11 00:00:00,2017-12-11 00:00:00,4,LR-16915,33030.0
CA-2017-152170,2017-11-12 00:00:00,2017-11-15 00:00:00,1,FH-14275,46350.0
CA-2015-146969,2015-09-29 00:00:00,2015-10-03 00:00:00,2,AP-10915,90045.0
CA-2016-112452,2016-04-04 00:00:00,2016-04-04 00:00:00,4,NC-18340,48911.0
CA-2016-113971,2016-05-08 00:00:00,2016-05-14 00:00:00,2,CB-12535,44221.0
CA-2017-160395,2017-12-31 00:00:00,2018-01-06 00:00:00,2,KL-16555,89502.0
CA-2015-136567,2015-12-20 00:00:00,2015-12-21 00:00:00,3,PS-19045,22801.0
CA-2017-149314,2017-07-02 00:00:00,2017-07-07 00:00:00,1,GB-14530,90004.0
CA-2018-147039,2018-06-29 00:00:00,2018-07-04 00:00:00,2,AA-10315,55407.0
CA-2015-126522,2015-09-01 00:00:00,2015-09-05 00:00:00,1,LT-16765,92025.0
CA-2015-127964,2015-03-03 00:00:00,2015-03-08 00:00:00,2,AP-10720,10035.0
CA-2015-117709,2015-05-04 00:00:00,2015-05-08 00:00:00,2,PM-18940,49201.0
CA-2016-125416,2016-11-02 00:00:00,2016-11-02 00:00:00,4,KC-16540,98115.0
CA-2018-145226,2018-12-08 00:00:00,2018-12-10 00:00:00,1,DL-13315,10035.0
US-2015-100279,2015-03-10 00:00:00,2015-03-14 00:00:00,2,SW-20275,48073.0
CA-2015-158064,2015-04-21 00:00:00,2015-04-25 00:00:00,2,AA-10375,90008.0
US-2016-104430,2016-10-22 00:00:00,2016-10-26 00:00:00,2,LT-17110,61701.0
CA-2016-132080,2016-08-22 00:00:00,2016-08-25 00:00:00,3,DP-13105,10035.0
CA-2017-161207,2017-08-29 00:00:00,2017-09-03 00:00:00,2,AB-10060,3301.0
CA-2015-120243,2015-12-27 00:00:00,2015-12-30 00:00:00,1,AT-10435,90004.0
CA-2017-113621,2017-12-01 00:00:00,2017-12-05 00:00:00,2,JE-15745,20852.0
CA-2017-168081,2017-04-24 00:00:00,2017-04-27 00:00:00,1,CA-12055,77070.0
CA-2015-128146,2015-06-21 00:00:00,2015-06-25 00:00:00,2,DB-13060,8701.0
CA-2018-138779,2018-01-14 00:00:00,2018-01-15 00:00:00,3,RB-19570,28540.0
CA-2015-127131,2015-11-24 00:00:00,2015-11-30 00:00:00,2,HR-14830,98103.0
CA-2018-117212,2018-02-26 00:00:00,2018-02-28 00:00:00,1,BT-11530,90036.0
US-2016-130519,2016-09-15 00:00:00,2016-09-15 00:00:00,4,NG-18355,33065.0
CA-2017-130946,2017-04-08 00:00:00,2017-04-12 00:00:00,2,ZC-21910,77041.0
CA-2017-114727,2017-07-18 00:00:00,2017-07-24 00:00:00,2,LS-16945,80219.0
CA-2018-133235,2018-08-01 00:00:00,2018-08-04 00:00:00,3,LH-16750,28205.0
CA-2017-137050,2017-07-14 00:00:00,2017-07-18 00:00:00,1,SW-20755,10009.0
US-2018-118087,2018-09-09 00:00:00,2018-09-13 00:00:00,2,SP-20620,19134.0
CA-2015-110184,2015-07-12 00:00:00,2015-07-16 00:00:00,2,BF-11170,90036.0
CA-2017-126004,2017-12-04 00:00:00,2017-12-05 00:00:00,3,BM-11140,10024.0
CA-2018-100013,2018-11-06 00:00:00,2018-11-11 00:00:00,2,ZC-21910,90045.0
CA-2016-132570,2016-10-31 00:00:00,2016-11-02 00:00:00,1,KT-16480,14215.0
CA-2017-153682,2017-05-30 00:00:00,2017-06-01 00:00:00,3,BG-11695,45231.0
CA-2017-144344,2017-10-28 00:00:00,2017-10-28 00:00:00,4,PG-18820,33437.0
CA-2015-127012,2015-08-11 00:00:00,2015-08-15 00:00:00,2,GM-14680,98105.0
