Product_ID,Sub_Category_ID,Product_Name,Product ID_x,Product_Total_Sales,Product ID_y,Product_Order_Count
OFF-BI-10001679,9,GBC Instant Index System for Binding Systems,OFF-BI-10001679,71.928,OFF-BI-10001679,5
FUR-TA-10001705,4,Bush Advantage Collection Round Conference Table,FUR-TA-10001705,3401.6000000000004,FUR-TA-10001705,4
FUR-TA-10003473,4,Bretford Rectangular Conference Table Tops,FUR-TA-10003473,12995.2915,FUR-TA-10003473,12
FUR-FU-10004017,6,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",FUR-FU-10004017,1264.5819999999999,FUR-FU-10004017,7
TEC-AC-10003832,12,Logitech P710e Mobile Speakerphone,TEC-AC-10003832,11203.756,TEC-AC-10003832,18
OFF-PA-10002479,11,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479,139.392,OFF-PA-10002479,8
OFF-PA-10003349,11,Xerox 1957,OFF-PA-10003349,95.904,OFF-PA-10003349,6
FUR-FU-10000576,6,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,FUR-FU-10000576,3861.056,FUR-FU-10000576,5
FUR-FU-10004351,6,Staple-based wall hangings,FUR-FU-10004351,202.592,FUR-FU-10004351,6
TEC-PH-10000011,8,PureGear Roll-On Screen Protector,TEC-PH-10000011,571.7139999999999,TEC-PH-10000011,5
FUR-TA-10002607,4,KI Conference Tables,FUR-TA-10002607,2140.878,FUR-TA-10002607,8
FUR-FU-10002505,6,Eldon 100 Class Desk Accessories,FUR-FU-10002505,36.396,FUR-FU-10002505,4
OFF-ST-10002276,5,Safco Steel Mobile File Cart,OFF-ST-10002276,683.552,OFF-ST-10002276,5
OFF-PA-10004082,11,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",OFF-PA-10004082,223.44,OFF-PA-10004082,7
OFF-AP-10002945,10,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,OFF-AP-10002945,8899.24,OFF-AP-10002945,7
FUR-CH-10002965,2,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",FUR-CH-10002965,5989.204,FUR-CH-10002965,10
OFF-PA-10004569,11,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",OFF-PA-10004569,109.584,OFF-PA-10004569,6
OFF-ST-10001228,5,"Fellowes Personal Hanging Folder Files, Navy",OFF-ST-10001228,462.328,OFF-ST-10001228,9
OFF-EN-10003296,13,Tyvek Side-Opening Peel & Seel Expanding Envelopes,OFF-EN-10003296,1266.72,OFF-EN-10003296,5
OFF-ST-10004804,5,"Belkin 19"" Vented Equipment Shelf, Black",OFF-ST-10004804,1400.256,OFF-ST-10004804,10
TEC-PH-10001580,8,Logitech Mobile Speakerphone P710e - speaker phone,TEC-PH-10001580,1916.716,TEC-PH-10001580,5
TEC-AC-10000290,12,Sabrent 4-Port USB 2.0 Hub,TEC-AC-10000290,96.418,TEC-AC-10000290,4
OFF-ST-10002790,5,Safco Industrial Shelving,OFF-ST-10002790,827.12,OFF-ST-10002790,5
OFF-BI-10003460,9,Acco 3-Hole Punch,OFF-BI-10003460,137.53199999999998,OFF-BI-10003460,9
OFF-AP-10002203,10,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,OFF-AP-10002203,1.624,OFF-AP-10002203,1
TEC-MA-10003353,16,Xerox WorkCentre 6505DN Laser Multifunction Printer,TEC-MA-10003353,2519.958,TEC-MA-10003353,1
TEC-PH-10001433,8,Cisco Small Business SPA 502G VoIP phone,TEC-PH-10001433,882.102,TEC-PH-10001433,4
TEC-AC-10004469,12,Microsoft Sculpt Comfort Mouse,TEC-AC-10004469,1414.23,TEC-AC-10004469,9
OFF-AR-10003602,7,"Quartet Omega Colored Chalk, 12/Pack",OFF-AR-10003602,80.592,OFF-AR-10003602,7
OFF-FA-10003472,14,Bagged Rubber Bands,OFF-FA-10003472,23.183999999999997,OFF-FA-10003472,4
OFF-ST-10004180,5,Safco Commercial Shelving,OFF-ST-10004180,483.704,OFF-ST-10004180,5
OFF-EN-10004386,13,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",OFF-EN-10004386,235.102,OFF-EN-10004386,4
OFF-ST-10003208,5,Adjustable Depth Letter/Legal Cart,OFF-ST-10003208,7439.860000000001,OFF-ST-10003208,10
TEC-AC-10003628,12,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,TEC-AC-10003628,1409.53,TEC-AC-10003628,15
FUR-FU-10003274,6,Regeneration Desk Collection,FUR-FU-10003274,35.904,FUR-FU-10003274,5
OFF-BI-10002557,9,Presstex Flexible Ring Binders,OFF-BI-10002557,92.82,OFF-BI-10002557,8
OFF-PA-10002615,11,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",OFF-PA-10002615,106.72200000000001,OFF-PA-10002615,8
OFF-AR-10001427,7,Newell 330,OFF-AR-10001427,59.800000000000004,OFF-AR-10001427,4
OFF-PA-10000673,11,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",OFF-PA-10000673,62.608000000000004,OFF-PA-10000673,2
OFF-PA-10004470,11,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",OFF-PA-10004470,40.896,OFF-PA-10004470,3
OFF-ST-10000876,5,Eldon Simplefile Box Office,OFF-ST-10000876,345.832,OFF-ST-10000876,8
OFF-LA-10002043,3,Avery 489,OFF-LA-10002043,159.39,OFF-LA-10002043,5
OFF-BI-10004967,9,Round Ring Binders,OFF-BI-10004967,29.952,OFF-BI-10004967,6
TEC-PH-10001760,8,Bose SoundLink Bluetooth Speaker,TEC-PH-10001760,2865.6,TEC-PH-10001760,5
FUR-TA-10002903,4,"Bevis Round Bullnose 29"" High Table Top",FUR-TA-10002903,4544.925,FUR-TA-10002903,5
OFF-PA-10000474,11,Easy-staple paper,OFF-PA-10000474,1020.6719999999999,OFF-PA-10000474,11
TEC-AC-10001956,12,Microsoft Arc Touch Mouse,TEC-AC-10001956,359.70000000000005,TEC-AC-10001956,2
OFF-PA-10004100,11,Xerox 216,OFF-PA-10004100,238.464,OFF-PA-10004100,8
OFF-BI-10000778,9,GBC VeloBinder Electric Binding Machine,OFF-BI-10000778,496.018,OFF-BI-10000778,4
OFF-SU-10000646,15,Premier Automatic Letter Opener,OFF-SU-10000646,2836.366,OFF-SU-10000646,5
OFF-FA-10002983,14,Advantus SlideClip Paper Clips,OFF-FA-10002983,46.376000000000005,OFF-FA-10002983,3
OFF-LA-10004689,3,Avery 512,OFF-LA-10004689,84.388,OFF-LA-10004689,5
TEC-AC-10002001,12,Logitech Wireless Gaming Headset G930,TEC-AC-10002001,1983.8760000000002,TEC-AC-10002001,5
FUR-BO-10004709,1,"Bush Westfield Collection Bookcases, Medium Cherry Finish",FUR-BO-10004709,1426.8878,FUR-BO-10004709,9
FUR-FU-10004091,6,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",FUR-FU-10004091,1117.4279999999999,FUR-FU-10004091,8
FUR-CH-10001891,2,Global Deluxe Office Fabric Chairs,FUR-CH-10001891,1420.504,FUR-CH-10001891,6
FUR-FU-10002918,6,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,FUR-FU-10002918,1200.936,FUR-FU-10002918,5
OFF-BI-10004593,9,Ibico Laser Imprintable Binding System Covers,OFF-BI-10004593,1100.4,OFF-BI-10004593,8
OFF-FA-10004854,14,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",OFF-FA-10004854,296.184,OFF-FA-10004854,8
OFF-PA-10002105,11,Xerox 223,OFF-PA-10002105,58.32,OFF-PA-10002105,3
OFF-ST-10002756,5,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",OFF-ST-10002756,4384.044,OFF-ST-10002756,7
OFF-PA-10004243,11,Xerox 1939,OFF-PA-10004243,417.34,OFF-PA-10004243,5
FUR-FU-10001861,6,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",FUR-FU-10001861,434.56,FUR-FU-10001861,6
OFF-BI-10002706,9,Avery Premier Heavy-Duty Binder with Round Locking Rings,OFF-BI-10002706,191.352,OFF-BI-10002706,7
FUR-TA-10002533,4,BPI Conference Tables,FUR-TA-10002533,2241.8675,FUR-TA-10002533,5
FUR-FU-10002671,6,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,FUR-FU-10002671,155.44,FUR-FU-10002671,4
OFF-AR-10003651,7,Newell 350,OFF-AR-10003651,62.32,OFF-AR-10003651,6
OFF-BI-10001072,9,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",OFF-BI-10001072,136.44,OFF-BI-10001072,4
OFF-AR-10002135,7,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,OFF-AR-10002135,1166.44,OFF-AR-10002135,5
OFF-AR-10002804,7,Faber Castell Col-Erase Pencils,OFF-AR-10002804,37.164,OFF-AR-10002804,5
FUR-FU-10001918,6,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,FUR-FU-10001918,137.17,FUR-FU-10001918,8
FUR-CH-10004086,2,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,FUR-CH-10004086,8430.997,FUR-CH-10004086,8
FUR-FU-10001756,6,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",FUR-FU-10001756,167.552,FUR-FU-10001756,5
OFF-LA-10000634,3,Avery 509,OFF-LA-10000634,32.364000000000004,OFF-LA-10000634,4
FUR-FU-10001588,6,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",FUR-FU-10001588,437.70000000000005,FUR-FU-10001588,4
TEC-PH-10002398,8,AT&T 1070 Corded Phone,TEC-PH-10002398,1070.304,TEC-PH-10002398,3
OFF-PA-10001937,11,Xerox 21,OFF-PA-10001937,124.416,OFF-PA-10001937,7
OFF-AR-10003373,7,"Boston School Pro Electric Pencil Sharpener, 1670",OFF-AR-10003373,873.636,OFF-AR-10003373,7
FUR-CH-10002602,2,DMI Arturo Collection Mission-style Design Wood Chair,FUR-CH-10002602,4619.987999999999,FUR-CH-10002602,11
TEC-MA-10002927,16,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,TEC-MA-10002927,3991.98,TEC-MA-10002927,1
TEC-AC-10000892,12,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,TEC-AC-10000892,1890.0,TEC-AC-10000892,7
OFF-FA-10000624,14,OIC Binder Clips,OFF-FA-10000624,128.164,OFF-FA-10000624,7
TEC-AC-10001908,12,Logitech Wireless Headset h800,TEC-AC-10001908,2799.72,TEC-AC-10001908,6
FUR-FU-10001967,6,Telescoping Adjustable Floor Lamp,FUR-FU-10001967,143.928,FUR-FU-10001967,6
TEC-PH-10003645,8,Aastra 57i VoIP phone,TEC-PH-10003645,3426.132,TEC-PH-10003645,6
OFF-ST-10000675,5,"File Shuttle II and Handi-File, Black",OFF-ST-10000675,1125.148,OFF-ST-10000675,7
FUR-CH-10003312,2,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,FUR-CH-10003312,5282.424,FUR-CH-10003312,6
OFF-LA-10001074,3,Round Specialty Laser Printer Labels,OFF-LA-10001074,421.008,OFF-LA-10001074,6
OFF-BI-10001524,9,GBC Premium Transparent Covers with Diagonal Lined Pattern,OFF-BI-10001524,780.456,OFF-BI-10001524,14
TEC-PH-10004614,8,AT&T 841000 Phone,TEC-PH-10004614,1614.6,TEC-PH-10004614,7
OFF-BI-10001153,9,Ibico Recycled Grain-Textured Covers,OFF-BI-10001153,86.35,OFF-BI-10001153,3
OFF-BI-10001982,9,Wilson Jones Custom Binder Spines & Labels,OFF-BI-10001982,41.344,OFF-BI-10001982,7
OFF-BI-10001922,9,Storex Dura Pro Binders,OFF-BI-10001922,153.252,OFF-BI-10001922,5
TEC-CO-10001449,17,Hewlett Packard LaserJet 3310 Copier,TEC-CO-10001449,18839.686,TEC-CO-10001449,8
OFF-BI-10004140,9,Avery Non-Stick Binders,OFF-BI-10004140,75.432,OFF-BI-10004140,13
OFF-BI-10003314,9,Tuff Stuff Recycled Round Ring Binders,OFF-BI-10003314,80.494,OFF-BI-10003314,9
FUR-TA-10004575,4,Hon 5100 Series Wood Tables,FUR-TA-10004575,5965.09,FUR-TA-10004575,7
OFF-FA-10000490,14,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",OFF-FA-10000490,15.623999999999999,OFF-FA-10000490,5
OFF-AR-10000122,7,Newell 314,OFF-AR-10000122,118.296,OFF-AR-10000122,7
TEC-PH-10000702,8,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",TEC-PH-10000702,197.802,TEC-PH-10000702,5
OFF-AR-10001374,7,"BIC Brite Liner Highlighters, Chisel Tip",OFF-AR-10001374,123.12,OFF-AR-10001374,6
OFF-PA-10001970,11,Xerox 1881,OFF-PA-10001970,2155.0679999999998,OFF-PA-10001970,17
OFF-BI-10002160,9,Acco Hanging Data Binders,OFF-BI-10002160,41.910000000000004,OFF-BI-10002160,7
OFF-BI-10004995,9,GBC DocuBind P400 Electric Binding System,OFF-BI-10004995,17965.068,OFF-BI-10004995,6
FUR-BO-10002268,1,Sauder Barrister Bookcases,FUR-BO-10002268,754.7336,FUR-BO-10002268,3
OFF-EN-10001137,13,"#10 Gummed Flap White Envelopes, 100/Box",OFF-EN-10001137,41.3,OFF-EN-10001137,4
OFF-AR-10002399,7,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",OFF-AR-10002399,110.76,OFF-AR-10002399,7
OFF-PA-10002713,11,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",OFF-PA-10002713,227.04,OFF-PA-10002713,8
OFF-AP-10001124,10,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,OFF-AP-10001124,647.84,OFF-AP-10001124,1
OFF-LA-10001158,3,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",OFF-LA-10001158,277.38,OFF-LA-10001158,7
FUR-CH-10000785,2,Global Ergonomic Managers Chair,FUR-CH-10000785,6008.536,FUR-CH-10000785,11
OFF-AR-10003732,7,Newell 333,OFF-AR-10003732,86.73599999999999,OFF-AR-10003732,11
FUR-FU-10000023,6,Eldon Wave Desk Accessories,FUR-FU-10000023,236.77800000000002,FUR-FU-10000023,9
OFF-BI-10002412,9,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,OFF-BI-10002412,100.92,OFF-BI-10002412,5
OFF-SU-10001225,15,Staple remover,OFF-SU-10001225,80.224,OFF-SU-10001225,8
OFF-ST-10002406,5,Pizazz Global Quick File,OFF-ST-10002406,353.29200000000003,OFF-ST-10002406,6
OFF-PA-10002036,11,Xerox 1930,OFF-PA-10002036,138.672,OFF-PA-10002036,5
OFF-ST-10002205,5,File Shuttle I and Handi-File,OFF-ST-10002205,262.668,OFF-ST-10002205,3
TEC-AC-10003911,12,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,TEC-AC-10003911,2623.8360000000002,TEC-AC-10003911,5
OFF-AR-10000658,7,Newell 324,OFF-AR-10000658,228.69,OFF-AR-10000658,6
TEC-AC-10002076,12,Microsoft Natural Keyboard Elite,TEC-AC-10002076,1497.0,TEC-AC-10002076,4
OFF-PA-10003039,11,Xerox 1960,OFF-PA-10003039,879.832,OFF-PA-10003039,6
FUR-TA-10004915,4,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",FUR-TA-10004915,5801.816,FUR-TA-10004915,5
OFF-AP-10000696,10,Holmes Odor Grabber,OFF-AP-10000696,357.616,OFF-AP-10000696,8
OFF-ST-10003327,5,Akro-Mils 12-Gallon Tote,OFF-ST-10003327,113.202,OFF-ST-10003327,4
OFF-BI-10000309,9,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",OFF-BI-10000309,269.394,OFF-BI-10000309,9
OFF-PA-10004734,11,Southworth Structures Collection,OFF-PA-10004734,72.8,OFF-PA-10004734,2
OFF-BI-10002225,9,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",OFF-BI-10002225,334.368,OFF-BI-10002225,7
TEC-AC-10004708,12,Sony 32GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10004708,251.4,TEC-AC-10004708,4
FUR-TA-10000617,4,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",FUR-TA-10000617,4334.8275,FUR-TA-10000617,6
TEC-AC-10002335,12,Logitech Media Keyboard K200,TEC-AC-10002335,503.856,TEC-AC-10002335,4
TEC-MA-10001681,16,Lexmark MarkNet N8150 Wireless Print Server,TEC-MA-10001681,723.51,TEC-MA-10001681,2
FUR-FU-10001935,6,3M Hangers With Command Adhesive,FUR-FU-10001935,108.03999999999999,FUR-FU-10001935,8
OFF-AR-10004757,7,Crayola Colored Pencils,OFF-AR-10004757,120.70400000000001,OFF-AR-10004757,11
OFF-BI-10000050,9,"Angle-D Binders with Locking Rings, Label Holders",OFF-BI-10000050,197.82999999999998,OFF-BI-10000050,10
TEC-PH-10003012,8,Nortel Meridian M3904 Professional Digital phone,TEC-PH-10003012,4434.912,TEC-PH-10003012,10
TEC-CO-10002313,17,Canon PC1080F Personal Copier,TEC-CO-10002313,5999.9,TEC-CO-10002313,4
OFF-BI-10003982,9,Wilson Jones Century Plastic Molded Ring Binders,OFF-BI-10003982,533.789,OFF-BI-10003982,9
OFF-BI-10004492,9,Tuf-Vin Binders,OFF-BI-10004492,669.496,OFF-BI-10004492,7
OFF-ST-10000798,5,2300 Heavy-Duty Transfer File Systems by Perma,OFF-ST-10000798,344.724,OFF-ST-10000798,4
OFF-PA-10002552,11,Xerox 1958,OFF-PA-10002552,32.400000000000006,OFF-PA-10002552,2
OFF-SU-10002573,15,"Acme 10"" Easy Grip Assistive Scissors",OFF-SU-10002573,448.76800000000003,OFF-SU-10002573,8
OFF-ST-10001580,5,Super Decoflex Portable Personal File,OFF-ST-10001580,179.76,OFF-ST-10001580,5
OFF-ST-10000934,5,"Contico 72""H Heavy-Duty Storage System",OFF-ST-10000934,598.308,OFF-ST-10000934,5
TEC-AC-10000158,12,Sony 64GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10000158,899.75,TEC-AC-10000158,9
OFF-PA-10001947,11,Xerox 1974,OFF-PA-10001947,57.408,OFF-PA-10001947,4
OFF-AR-10003478,7,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",OFF-AR-10003478,219.78,OFF-AR-10003478,6
OFF-AP-10004249,10,Staple holder,OFF-AP-10004249,234.61200000000002,OFF-AP-10004249,5
TEC-CO-10004115,17,Sharp AL-1530CS Digital Copier,TEC-CO-10004115,6399.872,TEC-CO-10004115,4
OFF-PA-10003724,11,"Wirebound Message Book, 4 per Page",OFF-PA-10003724,184.62,OFF-PA-10003724,7
FUR-TA-10002041,4,"Bevis Round Conference Table Top, X-Base",FUR-TA-10002041,2671.421,FUR-TA-10002041,6
OFF-PA-10002893,11,"Wirebound Service Call Books, 5 1/2"" x 4""",OFF-PA-10002893,125.84,OFF-PA-10002893,5
OFF-LA-10003766,3,Self-Adhesive Removable Labels,OFF-LA-10003766,78.75,OFF-LA-10003766,6
OFF-PA-10001970,11,Xerox 1908,OFF-PA-10001970,2155.0679999999998,OFF-PA-10001970,17
FUR-BO-10001972,1,O'Sullivan 4-Shelf Bookcase in Odessa Pine,FUR-BO-10001972,2740.197,FUR-BO-10001972,7
FUR-CH-10003956,2,Novimex High-Tech Fabric Mesh Task Chair,FUR-CH-10003956,922.74,FUR-CH-10003956,4
OFF-PA-10000157,11,Xerox 191,OFF-PA-10000157,687.312,OFF-PA-10000157,9
OFF-AR-10004344,7,Bulldog Vacuum Base Pencil Sharpener,OFF-AR-10004344,330.924,OFF-AR-10004344,6
FUR-CH-10004886,2,Bevis Steel Folding Chairs,FUR-CH-10004886,1775.075,FUR-CH-10004886,6
OFF-PA-10003845,11,Xerox 1987,OFF-PA-10003845,92.48,OFF-PA-10003845,4
OFF-AR-10001573,7,American Pencil,OFF-AR-10001573,48.93,OFF-AR-10001573,6
OFF-EN-10000483,13,"White Envelopes, White Envelopes with Clear Poly Window",OFF-EN-10000483,320.25,OFF-EN-10000483,5
TEC-AC-10004114,12,KeyTronic 6101 Series - Keyboard - Black,TEC-AC-10004114,360.712,TEC-AC-10004114,2
FUR-FU-10004712,6,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",FUR-FU-10004712,84.84,FUR-FU-10004712,2
OFF-ST-10000918,5,Crate-A-Files,OFF-ST-10000918,176.58,OFF-ST-10000918,7
FUR-CH-10000015,2,Hon Multipurpose Stacking Arm Chairs,FUR-CH-10000015,6584.64,FUR-CH-10000015,6
FUR-FU-10003347,6,Coloredge Poster Frame,FUR-FU-10003347,298.2,FUR-FU-10003347,6
OFF-BI-10001543,9,GBC VeloBinder Manual Binding System,OFF-BI-10001543,842.166,OFF-BI-10001543,8
TEC-MA-10000029,16,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",TEC-MA-10000029,279.96,TEC-MA-10000029,2
OFF-AR-10000369,7,Design Ebony Sketching Pencil,OFF-AR-10000369,13.622,OFF-AR-10000369,3
OFF-BI-10004584,9,GBC ProClick 150 Presentation Binding System,OFF-BI-10004584,3222.996,OFF-BI-10004584,5
OFF-ST-10000617,5,Woodgrain Magazine Files by Perma,OFF-ST-10000617,69.136,OFF-ST-10000617,6
OFF-ST-10003306,5,Letter Size Cart,OFF-ST-10003306,4600.092,OFF-ST-10003306,8
OFF-BI-10000773,9,Insertable Tab Post Binder Dividers,OFF-BI-10000773,66.566,OFF-BI-10000773,8
TEC-AC-10002600,12,Belkin QODE FastFit Bluetooth Keyboard,TEC-AC-10002600,495.6,TEC-AC-10002600,2
TEC-MA-10002937,16,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",TEC-MA-10002937,1007.979,TEC-MA-10002937,1
OFF-PA-10002230,11,Xerox 1897,OFF-PA-10002230,67.72800000000001,OFF-PA-10002230,4
FUR-CH-10003396,2,Global Deluxe Steno Chair,FUR-CH-10003396,1770.54,FUR-CH-10003396,10
FUR-FU-10000246,6,Aluminum Document Frame,FUR-FU-10000246,244.39999999999998,FUR-FU-10000246,5
OFF-ST-10000060,5,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,OFF-ST-10000060,2612.196,OFF-ST-10000060,8
OFF-ST-10003058,5,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,OFF-ST-10003058,709.5,OFF-ST-10003058,6
OFF-PA-10002222,11,"Xerox Color Copier Paper, 11"" x 17"", Ream",OFF-PA-10002222,593.84,OFF-PA-10002222,6
FUR-CH-10002372,2,Office Star - Ergonomically Designed Knee Chair,FUR-CH-10002372,1311.876,FUR-CH-10002372,7
OFF-LA-10001317,3,Avery 520,OFF-LA-10001317,46.620000000000005,OFF-LA-10001317,5
FUR-FU-10000206,6,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",FUR-FU-10000206,45.396,FUR-FU-10000206,7
OFF-AR-10000588,7,Newell 345,OFF-AR-10000588,476.16,OFF-AR-10000588,9
OFF-ST-10001469,5,Fellowes Bankers Box Recycled Super Stor/Drawer,OFF-ST-10001469,1187.56,OFF-ST-10001469,7
OFF-AR-10001953,7,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,OFF-AR-10001953,1073.112,OFF-AR-10001953,7
OFF-AR-10003156,7,50 Colored Long Pencils,OFF-AR-10003156,138.176,OFF-AR-10003156,5
OFF-AR-10004974,7,Newell 342,OFF-AR-10004974,9.84,OFF-AR-10004974,1
TEC-PH-10002365,8,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,TEC-PH-10002365,64.972,TEC-PH-10002365,3
OFF-ST-10000142,5,Deluxe Rollaway Locking File with Drawer,OFF-ST-10000142,5572.792,OFF-ST-10000142,5
TEC-AC-10001772,12,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,TEC-AC-10001772,495.07,TEC-AC-10001772,5
FUR-CH-10000225,2,"Global Geo Office Task Chair, Gray",FUR-CH-10000225,1757.266,FUR-CH-10000225,7
FUR-CH-10002331,2,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,FUR-CH-10002331,7582.374,FUR-CH-10002331,6
OFF-EN-10001415,13,Staple envelope,OFF-EN-10001415,43.524,OFF-EN-10001415,4
OFF-AP-10002472,10,3M Office Air Cleaner,OFF-AP-10002472,259.8,OFF-AP-10002472,2
TEC-AC-10004571,12,Logitech G700s Rechargeable Gaming Mouse,TEC-AC-10004571,2339.766,TEC-AC-10004571,9
OFF-BI-10001098,9,Acco D-Ring Binder w/DublLock,OFF-BI-10001098,235.18,OFF-BI-10001098,9
FUR-TA-10001889,4,Bush Advantage Collection Racetrack Conference Table,FUR-TA-10001889,6151.045,FUR-TA-10001889,6
OFF-BI-10000315,9,Poly Designer Cover & Back,OFF-BI-10000315,451.962,OFF-BI-10000315,7
OFF-SU-10003505,15,Premier Electric Letter Opener,OFF-SU-10003505,2641.6079999999997,OFF-SU-10003505,8
OFF-AP-10002578,10,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",OFF-AP-10002578,929.48,OFF-AP-10002578,7
FUR-BO-10002824,1,Bush Mission Pointe Library,FUR-BO-10002824,748.8608,FUR-BO-10002824,3
OFF-BI-10002194,9,Cardinal Hold-It CD Pocket,OFF-BI-10002194,38.304,OFF-BI-10002194,4
OFF-PA-10004071,11,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",OFF-PA-10004071,1098.504,OFF-PA-10004071,10
OFF-ST-10002743,5,SAFCO Boltless Steel Shelving,OFF-ST-10002743,4704.696,OFF-ST-10002743,10
FUR-BO-10001601,1,"Sauder Mission Library with Doors, Fruitwood Finish",FUR-BO-10001601,935.1972,FUR-BO-10001601,3
TEC-PH-10002680,8,Samsung Galaxy Note 3,TEC-PH-10002680,2155.902,TEC-PH-10002680,3
OFF-ST-10001321,5,"Decoflex Hanging Personal Folder File, Blue",OFF-ST-10001321,518.112,OFF-ST-10001321,9
OFF-PA-10001509,11,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",OFF-PA-10001509,268.5,OFF-PA-10001509,5
OFF-PA-10003465,11,Xerox 1912,OFF-PA-10003465,201.082,OFF-PA-10003465,4
TEC-PH-10000149,8,Cisco SPA525G2 IP Phone - Wireless,TEC-PH-10000149,426.93,TEC-PH-10000149,5
OFF-AR-10003045,7,Prang Colored Pencils,OFF-AR-10003045,90.55199999999999,OFF-AR-10003045,7
OFF-ST-10000689,5,"Fellowes Strictly Business Drawer File, Letter/Legal Size",OFF-ST-10000689,4479.03,OFF-ST-10000689,7
TEC-AC-10001445,12,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,TEC-AC-10001445,30.3,TEC-AC-10001445,2
TEC-AC-10002567,12,Logitech G602 Wireless Gaming Mouse,TEC-AC-10002567,1871.766,TEC-AC-10002567,8
OFF-LA-10003923,3,Alphabetical Labels for Top Tab Filing,OFF-LA-10003923,488.4,OFF-LA-10003923,8
FUR-BO-10001337,1,O'Sullivan Living Dimensions 2-Shelf Bookcases,FUR-BO-10001337,2970.059,FUR-BO-10001337,10
TEC-PH-10001924,8,iHome FM Clock Radio with Lightning Dock,TEC-PH-10001924,699.9,TEC-PH-10001924,5
TEC-PH-10001363,8,Apple iPhone 5S,TEC-PH-10001363,4901.914000000001,TEC-PH-10001363,4
TEC-PH-10000376,8,Square Credit Card Reader,TEC-PH-10000376,173.826,TEC-PH-10000376,7
