Order_Detail_ID,Order_ID,Product_ID,Sales,Sales_Category,High_Value_Sale
446,CA-2017-115756,OFF-LA-10001317,22.05,Low,No
447,CA-2018-154214,FUR-FU-10000206,2.91,Low,No
448,CA-2017-166674,OFF-AR-10000588,59.52,Low,No
449,CA-2017-166674,OFF-ST-10001469,161.94,Medium,No
450,CA-2017-166674,OFF-AR-10001953,263.88,Medium,No
451,CA-2017-166674,OFF-AR-10003156,30.48,Low,No
452,CA-2017-166674,OFF-AR-10004974,9.84,Low,No
453,CA-2017-166674,TEC-PH-10002365,35.12,Low,No
454,CA-2018-147277,FUR-TA-10001539,284.364,Medium,No
455,CA-2018-147277,OFF-ST-10000142,665.408,High,Yes
456,CA-2017-100153,TEC-AC-10001772,63.88,Low,No
457,US-2015-110674,FUR-CH-10000225,129.568,Medium,No
458,US-2017-157945,FUR-CH-10002331,747.558,High,Yes
459,US-2017-157945,OFF-EN-10001415,8.928,Low,No
460,CA-2016-109638,OFF-AP-10002472,103.92,Medium,No
461,CA-2016-109638,TEC-AC-10004571,899.91,High,Yes
462,CA-2016-109638,OFF-BI-10001098,51.312,Low,No
463,CA-2017-109869,FUR-FU-10000023,23.56,Low,No
464,CA-2017-109869,FUR-TA-10001889,1272.63,High,Yes
465,CA-2017-109869,OFF-BI-10000315,28.485,Low,No
466,CA-2017-109869,OFF-SU-10003505,185.376,Medium,No
467,CA-2017-109869,OFF-AP-10002578,78.272,Low,No
468,US-2016-101399,FUR-FU-10002918,254.744,Medium,No
469,CA-2018-154907,FUR-BO-10002824,205.3328,Medium,No
470,US-2017-100419,OFF-BI-10002194,4.788,Low,No
471,CA-2016-154144,OFF-PA-10004071,55.48,Low,No
472,CA-2015-144666,OFF-ST-10002743,340.92,Medium,No
473,CA-2015-144666,FUR-BO-10001601,222.666,Medium,No
474,CA-2015-144666,TEC-PH-10002680,703.968,High,Yes
475,CA-2015-144666,OFF-ST-10001321,92.52,Low,No
476,CA-2015-144666,OFF-PA-10001509,62.65,Low,No
477,CA-2015-144666,OFF-PA-10003465,94.85,Low,No
478,CA-2017-103891,TEC-PH-10000149,95.76,Low,No
479,CA-2017-152632,FUR-FU-10002671,40.2,Low,No
480,CA-2017-100790,OFF-AR-10003045,14.7,Low,No
481,CA-2017-100790,OFF-ST-10000689,704.25,High,Yes
482,CA-2015-134677,TEC-AC-10001445,9.09,Low,No
483,CA-2015-127691,OFF-AR-10002053,5.96,Low,No
484,CA-2015-127691,TEC-AC-10002567,159.98,Medium,No
485,CA-2018-140963,OFF-LA-10003923,29.6,Low,No
486,CA-2018-140963,FUR-BO-10001337,514.165,High,Yes
487,CA-2018-140963,TEC-PH-10001924,279.96,Medium,No
488,CA-2015-154627,TEC-PH-10001363,2735.952,High,Yes
489,CA-2015-133753,TEC-PH-10000376,7.992,Low,No
490,CA-2015-133753,TEC-AC-10000303,63.984,Low,No
491,CA-2015-133753,OFF-AR-10001953,70.368,Low,No
492,CA-2015-113362,OFF-ST-10001809,449.15,Medium,No
493,CA-2015-113362,OFF-EN-10003845,11.07,Low,No
494,CA-2017-169166,TEC-AC-10000991,93.98,Low,No
495,US-2017-120929,FUR-TA-10001857,189.882,Medium,No
496,CA-2016-134782,OFF-EN-10001434,105.42,Medium,No
497,CA-2017-126158,OFF-BI-10002498,119.616,Medium,No
498,CA-2017-126158,FUR-FU-10004864,255.76,Medium,No
499,CA-2017-126158,FUR-CH-10002602,241.568,Medium,No
500,CA-2017-126158,FUR-FU-10000073,69.3,Low,No
501,US-2017-105578,OFF-BI-10001670,22.62,Low,No
502,US-2017-105578,OFF-BI-10001658,14.952,Low,No
503,US-2017-105578,FUR-CH-10001215,801.568,High,Yes
504,US-2017-105578,OFF-BI-10000831,2.376,Low,No
505,US-2017-105578,OFF-PA-10000357,32.792,Low,No
506,CA-2018-134978,OFF-BI-10003274,15.92,Low,No
507,CA-2016-145352,OFF-AR-10001662,2.74,Low,No
508,CA-2016-145352,OFF-AR-10003856,8.34,Low,No
509,CA-2016-145352,OFF-ST-10001228,46.74,Low,No
510,CA-2016-145352,OFF-BI-10003527,6354.95,High,Yes
511,CA-2018-135307,FUR-FU-10001290,126.3,Medium,No
512,CA-2018-135307,TEC-AC-10002399,38.04,Low,No
513,CA-2017-106341,OFF-AR-10002053,7.152,Low,No
514,CA-2018-163405,OFF-AR-10003811,6.63,Low,No
515,CA-2018-163405,OFF-AR-10001246,5.88,Low,No
516,CA-2018-127432,TEC-CO-10003236,2999.95,High,Yes
517,CA-2018-127432,OFF-ST-10004507,51.45,Low,No
518,CA-2018-127432,OFF-PA-10001667,11.96,Low,No
519,CA-2018-127432,OFF-ST-10004459,1126.02,High,Yes
520,CA-2016-157812,TEC-AC-10000171,18.392,Low,No
521,CA-2016-157812,OFF-ST-10000736,129.568,Medium,No
522,CA-2016-157812,OFF-BI-10000285,14.112,Low,No
523,CA-2018-145142,FUR-TA-10001857,210.98,Medium,No
524,US-2017-139486,TEC-PH-10003555,55.176,Low,No
525,US-2017-139486,TEC-AC-10003832,66.26,Low,No
526,CA-2016-158792,OFF-FA-10002815,22.2,Low,No
527,CA-2018-113558,FUR-CH-10003379,683.952,High,Yes
528,CA-2018-113558,FUR-FU-10001756,45.696,Low,No
529,US-2016-138303,OFF-ST-10004963,36.336,Low,No
530,US-2016-138303,OFF-SU-10002881,666.248,High,Yes
531,US-2016-138303,OFF-EN-10001335,52.512,Low,No
532,CA-2016-102848,FUR-CH-10000595,190.72,Medium,No
533,US-2018-129441,FUR-FU-10000448,47.94,Low,No
534,CA-2017-168753,TEC-PH-10000984,979.95,High,Yes
535,CA-2017-168753,OFF-BI-10002557,22.75,Low,No
536,CA-2017-126613,OFF-ST-10001325,16.768,Low,No
537,US-2018-122637,OFF-BI-10002429,42.616,Low,No
538,CA-2016-147851,OFF-BI-10004528,10.752,Low,No
539,CA-2016-134894,OFF-AP-10001271,152.94,Medium,No
540,CA-2016-134894,FUR-CH-10002647,283.92,Medium,No
541,CA-2015-140795,TEC-AC-10001432,468.9,Medium,No
542,CA-2017-136924,TEC-PH-10002262,380.864,Medium,No
543,US-2016-120161,OFF-ST-10001809,646.776,High,Yes
544,CA-2015-103849,TEC-AC-10001465,58.112,Low,No
545,CA-2015-103849,TEC-PH-10002597,100.792,Medium,No
546,CA-2015-103849,FUR-FU-10000723,66.112,Low,No
547,CA-2018-162929,OFF-BI-10000404,41.28,Low,No
548,CA-2018-162929,OFF-PA-10002986,13.36,Low,No
549,CA-2016-113173,OFF-ST-10000604,250.272,Medium,No
550,CA-2016-113173,OFF-BI-10004738,11.364,Low,No
551,CA-2016-113173,OFF-SU-10001935,8.72,Low,No
552,CA-2017-136406,FUR-CH-10002024,1121.568,High,Yes
553,CA-2018-112774,FUR-FU-10003039,34.504,Low,No
554,CA-2018-101945,OFF-FA-10004248,10.824,Low,No
555,CA-2018-100650,OFF-ST-10001780,1295.78,High,Yes
556,CA-2015-155852,OFF-AR-10003560,19.456,Low,No
557,CA-2017-113243,OFF-LA-10001297,20.7,Low,No
558,CA-2017-113243,FUR-TA-10004256,1335.68,High,Yes
559,CA-2017-113243,OFF-PA-10003441,32.4,Low,No
560,CA-2018-118731,FUR-FU-10003347,42.6,Low,No
561,CA-2018-118731,OFF-BI-10000069,84.056,Low,No
562,CA-2015-145576,OFF-AP-10003914,13.0,Low,No
563,CA-2015-145576,FUR-FU-10004020,13.128,Low,No
564,CA-2016-130736,OFF-FA-10003467,3.96,Low,No
565,CA-2016-130736,OFF-LA-10000634,2.61,Low,No
566,CA-2018-137099,TEC-PH-10002496,374.376,Medium,No
567,CA-2018-156951,OFF-PA-10004530,91.84,Low,No
568,CA-2018-156951,OFF-BI-10001107,81.088,Low,No
569,CA-2018-156951,OFF-PA-10004451,19.44,Low,No
570,CA-2018-156951,FUR-CH-10004997,451.152,Medium,No
571,CA-2018-164826,OFF-LA-10001297,72.45,Low,No
572,CA-2018-164826,OFF-FA-10000585,13.96,Low,No
573,CA-2018-164826,OFF-BI-10001922,33.264,Low,No
574,CA-2018-164826,TEC-PH-10000347,14.85,Low,No
575,CA-2017-127250,OFF-AR-10003394,8.82,Low,No
576,CA-2016-149713,OFF-PA-10004530,160.72,Medium,No
577,CA-2016-149713,OFF-PA-10001450,19.92,Low,No
578,CA-2016-149713,OFF-SU-10001574,7.3,Low,No
579,CA-2018-118640,OFF-ST-10002974,69.712,Low,No
580,CA-2018-118640,FUR-FU-10001475,8.792,Low,No
581,CA-2016-132906,OFF-SU-10004498,51.52,Low,No
582,CA-2018-145233,TEC-PH-10004977,470.376,Medium,No
583,CA-2018-145233,TEC-PH-10000586,105.584,Medium,No
584,CA-2018-145233,OFF-AP-10000358,31.152,Low,No
585,CA-2018-145233,OFF-BI-10002764,6.783,Low,No
586,CA-2018-145233,TEC-PH-10001254,406.368,Medium,No
587,CA-2016-128139,FUR-CH-10003956,70.98,Low,No
588,CA-2016-128139,OFF-LA-10003930,294.93,Medium,No
589,US-2017-156986,TEC-PH-10003800,84.784,Low,No
590,US-2017-156986,OFF-PA-10002005,20.736,Low,No
591,US-2017-156986,OFF-BI-10002498,16.821,Low,No
592,US-2017-156986,OFF-PA-10004101,10.368,Low,No
593,CA-2015-135405,OFF-AR-10004078,9.344,Low,No
594,CA-2015-135405,TEC-AC-10001266,31.2,Low,No
595,CA-2015-131450,OFF-AP-10004708,76.12,Low,No
596,CA-2015-131450,TEC-CO-10004115,1199.976,High,Yes
597,CA-2015-131450,TEC-PH-10002398,445.96,Medium,No
598,CA-2015-131450,FUR-FU-10001979,327.76,Medium,No
599,CA-2017-120180,OFF-SU-10004115,11.632,Low,No
600,US-2017-100720,TEC-PH-10001425,143.982,Medium,No
601,US-2017-100720,TEC-PH-10003963,494.376,Medium,No
602,US-2017-100720,OFF-SU-10001574,5.84,Low,No
603,CA-2015-149958,OFF-ST-10001490,142.776,Medium,No
604,CA-2015-149958,FUR-FU-10001756,45.696,Low,No
605,CA-2015-149958,OFF-BI-10000773,7.218,Low,No
606,CA-2015-149958,OFF-BI-10001543,43.188,Low,No
607,CA-2015-149958,OFF-PA-10002120,131.904,Medium,No
608,US-2015-105767,OFF-BI-10000848,3.282,Low,No
609,US-2015-105767,OFF-AR-10001246,21.168,Low,No
610,US-2015-105767,TEC-PH-10003092,55.188,Low,No
611,CA-2017-161816,TEC-PH-10003012,369.576,Medium,No
612,CA-2017-161816,OFF-LA-10004345,15.712,Low,No
613,CA-2017-121223,OFF-PA-10001204,8.448,Low,No
614,CA-2017-121223,TEC-PH-10004667,728.946,High,Yes
615,CA-2018-138611,TEC-PH-10000011,119.94,Medium,No
616,CA-2018-138611,OFF-BI-10002949,3.648,Low,No
617,CA-2018-117947,FUR-FU-10003849,40.48,Low,No
618,CA-2018-117947,FUR-FU-10000010,9.94,Low,No
619,CA-2018-117947,OFF-BI-10002824,107.424,Medium,No
620,CA-2018-117947,TEC-PH-10002538,37.91,Low,No
621,CA-2018-117947,FUR-FU-10000521,88.02,Low,No
622,US-2015-111171,OFF-BI-10002103,8.69,Low,No
623,CA-2016-138009,FUR-CH-10004853,301.96,Medium,No
624,CA-2016-138009,OFF-AP-10000179,555.21,High,Yes
625,CA-2016-138009,OFF-ST-10001272,523.48,High,Yes
626,CA-2016-138009,OFF-AR-10004042,161.82,Medium,No
627,CA-2018-163020,FUR-FU-10000221,35.56,Low,No
628,CA-2018-153787,OFF-AP-10001563,97.16,Low,No
629,CA-2018-133431,OFF-BI-10000605,15.24,Low,No
630,CA-2018-133431,OFF-PA-10002615,13.23,Low,No
631,US-2017-135720,OFF-ST-10001963,243.384,Medium,No
632,US-2017-135720,TEC-AC-10001267,119.8,Medium,No
633,US-2017-135720,TEC-PH-10002103,300.768,Medium,No
634,CA-2018-144694,TEC-AC-10002857,17.88,Low,No
635,CA-2018-144694,OFF-LA-10003930,235.944,Medium,No
636,CA-2016-168004,FUR-CH-10001482,392.94,Medium,No
637,US-2017-123470,OFF-BI-10001989,18.882,Low,No
638,US-2017-123470,OFF-AP-10003287,122.328,Medium,No
639,CA-2017-115917,FUR-FU-10000576,1049.2,High,Yes
640,CA-2017-115917,OFF-BI-10004728,15.424,Low,No
641,CA-2017-147067,FUR-FU-10000732,18.84,Low,No
642,CA-2018-167913,OFF-ST-10000585,330.4,Medium,No
643,CA-2018-167913,OFF-LA-10002787,26.25,Low,No
644,CA-2018-106103,TEC-AC-10003832,132.52,Medium,No
645,US-2018-127719,OFF-PA-10001934,6.48,Low,No
646,CA-2018-126221,OFF-AP-10002457,209.3,Medium,No
647,CA-2017-103947,OFF-FA-10003112,31.56,Low,No
648,CA-2017-103947,OFF-AP-10002350,30.144,Low,No
649,CA-2017-160745,FUR-FU-10001935,14.8,Low,No
650,CA-2017-160745,TEC-PH-10003273,302.376,Medium,No
651,CA-2017-160745,TEC-AC-10001142,316.0,Medium,No
652,CA-2017-132661,OFF-PA-10000482,379.4,Medium,No
653,CA-2018-140844,OFF-PA-10003892,97.82,Low,No
654,CA-2018-140844,TEC-AC-10001101,103.12,Medium,No
655,CA-2017-137239,OFF-AP-10002439,113.552,Medium,No
656,CA-2017-137239,OFF-BI-10002827,3.318,Low,No
657,CA-2017-137239,OFF-EN-10002230,134.288,Medium,No
658,US-2017-156097,FUR-CH-10001215,701.372,High,Yes
659,US-2017-156097,OFF-BI-10004654,2.308,Low,No
660,CA-2016-146563,OFF-ST-10001490,999.432,High,Yes
661,CA-2016-146563,OFF-ST-10001511,724.08,High,Yes
662,CA-2016-146563,FUR-TA-10001768,918.785,High,Yes
663,CA-2016-146563,OFF-BI-10003981,2.724,Low,No
664,CA-2017-123666,OFF-ST-10001522,459.95,Medium,No
665,CA-2017-143308,OFF-FA-10000621,10.74,Low,No
666,CA-2018-132682,OFF-SU-10004231,23.76,Low,No
667,CA-2018-132682,OFF-PA-10000474,85.056,Low,No
668,CA-2018-132682,TEC-PH-10004042,381.576,Medium,No
669,CA-2015-156314,FUR-FU-10003096,30.36,Low,No
670,US-2018-106663,FUR-FU-10002759,23.976,Low,No
671,US-2018-106663,FUR-TA-10000688,108.925,Medium,No
672,US-2018-106663,OFF-PA-10002377,36.352,Low,No
673,CA-2018-111178,OFF-AR-10001954,19.56,Low,No
674,CA-2018-130351,OFF-AP-10004532,61.44,Low,No
675,CA-2018-130351,OFF-PA-10002137,38.9,Low,No
676,CA-2018-130351,TEC-AC-10003832,99.39,Low,No
677,US-2018-119438,OFF-AP-10000804,2.688,Low,No
678,US-2018-119438,TEC-AC-10003614,27.816,Low,No
679,US-2018-119438,FUR-FU-10003553,82.524,Low,No
680,US-2018-119438,OFF-BI-10004632,182.994,Medium,No
681,CA-2017-164511,OFF-BI-10003305,14.352,Low,No
682,CA-2017-164511,OFF-ST-10002583,64.96,Low,No
683,CA-2017-164511,OFF-ST-10004507,68.6,Low,No
684,US-2018-168116,TEC-MA-10004125,7999.98,High,Yes
685,US-2018-168116,OFF-AP-10002457,167.44,Medium,No
686,CA-2015-157784,TEC-AC-10003911,479.97,Medium,No
687,CA-2015-157784,OFF-LA-10001934,14.62,Low,No
688,CA-2015-157784,OFF-PA-10000304,19.44,Low,No
689,CA-2018-161480,FUR-BO-10004015,191.984,Medium,No
690,US-2015-117135,FUR-FU-10004071,104.01,Medium,No
691,US-2015-117135,TEC-PH-10002033,284.82,Medium,No
692,US-2015-117135,OFF-ST-10002444,36.84,Low,No
693,CA-2016-131534,TEC-AC-10002253,166.24,Medium,No
694,CA-2016-131534,OFF-PA-10000743,33.4,Low,No
695,CA-2016-119291,OFF-AR-10003373,198.272,Medium,No
696,CA-2016-119291,OFF-LA-10002312,47.36,Low,No
697,CA-2016-119291,OFF-EN-10000927,200.984,Medium,No
698,CA-2016-119291,OFF-LA-10003510,97.696,Low,No
699,CA-2016-119291,OFF-AR-10001118,2.696,Low,No
700,CA-2016-119291,OFF-BI-10001575,18.588,Low,No
701,CA-2016-119291,OFF-BI-10001982,4.896,Low,No
702,CA-2018-114552,FUR-FU-10002960,15.072,Low,No
703,CA-2017-163755,FUR-FU-10003394,209.88,Medium,No
704,CA-2016-142027,FUR-TA-10002774,369.912,Medium,No
705,CA-2015-138527,OFF-PA-10001800,10.368,Low,No
706,CA-2015-138527,OFF-AP-10001469,166.84,Medium,No
707,CA-2015-138527,TEC-AC-10002399,15.216,Low,No
708,CA-2015-112158,TEC-AC-10003628,119.96,Medium,No
709,CA-2015-112158,FUR-BO-10003272,883.92,High,Yes
710,CA-2015-112158,OFF-BI-10000050,46.72,Low,No
711,CA-2015-113887,OFF-PA-10004071,55.48,Low,No
712,CA-2018-146136,OFF-EN-10001219,24.448,Low,No
713,US-2018-100048,OFF-AP-10001154,281.34,Medium,No
714,US-2018-100048,TEC-PH-10003012,307.98,Medium,No
715,US-2018-100048,TEC-AC-10001606,299.97,Medium,No
716,CA-2015-153150,OFF-BI-10003355,19.92,Low,No
717,CA-2015-130092,FUR-FU-10000010,9.94,Low,No
718,CA-2018-108910,FUR-FU-10002253,103.056,Medium,No
719,CA-2015-104472,OFF-BI-10001658,59.808,Low,No
720,CA-2015-104472,FUR-FU-10000246,73.32,Low,No
721,CA-2017-112942,OFF-PA-10004092,146.82,Medium,No
722,CA-2017-142335,FUR-TA-10000198,1652.94,High,Yes
723,CA-2017-142335,OFF-ST-10000036,296.37,Medium,No
724,CA-2015-117429,FUR-FU-10000222,129.92,Medium,No
725,CA-2017-114713,OFF-SU-10004664,45.584,Low,No
726,CA-2018-144113,OFF-EN-10001141,17.568,Low,No
727,CA-2018-144113,TEC-PH-10002170,55.992,Low,No
728,US-2017-150861,OFF-PA-10001954,182.72,Medium,No
729,US-2017-150861,FUR-TA-10002228,400.032,Medium,No
730,US-2017-150861,OFF-ST-10004634,33.63,Low,No
731,US-2017-150861,FUR-CH-10002965,542.646,High,Yes
732,US-2017-150861,OFF-LA-10001317,6.3,Low,No
733,CA-2018-131954,OFF-ST-10000736,242.94,Medium,No
734,CA-2018-131954,TEC-AC-10003610,179.97,Medium,No
735,CA-2018-131954,OFF-BI-10003982,99.696,Low,No
736,CA-2018-131954,OFF-BI-10003291,27.936,Low,No
737,CA-2018-131954,FUR-BO-10001619,84.98,Low,No
738,CA-2018-131954,OFF-BI-10000138,18.72,Low,No
739,CA-2015-132500,TEC-AC-10001383,49.98,Low,No
740,CA-2015-112326,OFF-LA-10003223,11.784,Low,No
741,CA-2015-112326,OFF-ST-10002743,272.736,Medium,No
742,CA-2015-112326,OFF-BI-10004094,3.54,Low,No
743,US-2017-146710,OFF-SU-10004498,51.52,Low,No
744,US-2017-146710,OFF-PA-10002615,3.528,Low,No
745,US-2017-146710,OFF-PA-10004971,4.624,Low,No
746,US-2017-146710,OFF-SU-10004261,55.168,Low,No
747,CA-2015-124429,FUR-TA-10002607,567.12,High,Yes
748,CA-2015-124429,OFF-ST-10001809,359.32,Medium,No
749,CA-2017-150889,TEC-PH-10000004,11.992,Low,No
750,CA-2018-126074,OFF-BI-10003638,58.05,Low,No
751,CA-2018-126074,FUR-FU-10003577,157.74,Medium,No
752,CA-2018-126074,OFF-AR-10003478,56.98,Low,No
753,CA-2018-126074,OFF-BI-10000546,2.88,Low,No
754,CA-2017-110499,TEC-CO-10002095,1199.976,High,Yes
755,CA-2016-135272,FUR-FU-10002759,79.92,Low,No
756,CA-2017-140928,FUR-TA-10001095,383.438,Medium,No
757,CA-2015-106803,OFF-ST-10002444,24.56,Low,No
758,CA-2015-106803,TEC-AC-10001267,119.8,Medium,No
759,CA-2018-117240,OFF-BI-10000848,13.128,Low,No
760,CA-2018-133333,OFF-PA-10002377,22.72,Low,No
761,CA-2016-112319,OFF-PA-10003441,58.32,Low,No
762,CA-2018-126046,OFF-LA-10004484,12.39,Low,No
763,CA-2016-114923,TEC-PH-10003931,107.982,Medium,No
764,CA-2015-162775,OFF-EN-10001990,11.36,Low,No
765,CA-2015-162775,OFF-EN-10001532,50.94,Low,No
766,CA-2015-162775,TEC-AC-10003174,646.74,High,Yes
767,CA-2015-162775,OFF-BI-10004187,5.64,Low,No
768,CA-2015-162775,OFF-ST-10000025,572.58,High,Yes
769,CA-2015-106810,FUR-FU-10004306,310.88,Medium,No
770,CA-2017-157245,FUR-CH-10003746,641.96,High,Yes
771,CA-2018-104220,OFF-BI-10001036,18.28,Low,No
772,CA-2018-104220,TEC-PH-10004614,207.0,Medium,No
773,CA-2018-104220,OFF-BI-10000301,32.35,Low,No
774,CA-2018-104220,OFF-BI-10003910,7.71,Low,No
775,CA-2018-104220,OFF-AR-10004648,40.3,Low,No
776,CA-2018-104220,FUR-FU-10002597,34.58,Low,No
777,CA-2015-165974,OFF-AR-10003405,32.76,Low,No
778,CA-2016-144267,FUR-CH-10002335,544.008,High,Yes
779,CA-2016-144267,OFF-PA-10000157,59.94,Low,No
780,CA-2016-144267,OFF-PA-10001947,23.92,Low,No
781,CA-2016-144267,OFF-PA-10003657,4.28,Low,No
782,US-2016-157014,OFF-BI-10001098,32.07,Low,No
783,US-2016-157014,TEC-AC-10002167,24.0,Low,No
784,US-2016-157014,FUR-BO-10004409,35.49,Low,No
785,US-2016-157014,TEC-AC-10000057,47.984,Low,No
786,CA-2016-154921,OFF-EN-10000056,186.69,Medium,No
787,CA-2018-129567,OFF-BI-10000014,17.456,Low,No
788,CA-2016-154620,FUR-CH-10004675,348.928,Medium,No
789,CA-2016-115938,OFF-BI-10001543,143.96,Medium,No
790,CA-2016-115938,OFF-ST-10001321,15.42,Low,No
791,CA-2016-115938,OFF-BI-10001132,43.04,Low,No
792,CA-2016-115938,FUR-CH-10003199,332.94,Medium,No
793,CA-2017-105256,TEC-PH-10001530,1363.96,High,Yes
794,CA-2015-156433,OFF-LA-10001569,9.96,Low,No
795,CA-2015-156433,OFF-PA-10003724,21.72,Low,No
796,CA-2018-151428,OFF-BI-10000546,20.16,Low,No
797,CA-2016-124653,OFF-PA-10000176,132.79,Medium,No
798,CA-2016-124653,OFF-PA-10002365,12.96,Low,No
799,CA-2016-124653,OFF-LA-10002271,21.56,Low,No
800,CA-2016-101910,FUR-CH-10002647,283.92,Medium,No
801,CA-2018-105809,FUR-FU-10004090,22.23,Low,No
802,CA-2018-105809,TEC-PH-10001580,215.968,Medium,No
803,CA-2017-136133,OFF-AP-10000576,355.32,Medium,No
804,CA-2017-115504,OFF-PA-10003953,12.96,Low,No
805,CA-2018-135783,FUR-FU-10000794,18.28,Low,No
806,CA-2015-134313,OFF-AR-10001897,43.176,Low,No
807,CA-2015-134313,TEC-PH-10001795,1983.968,High,Yes
808,CA-2016-140921,FUR-FU-10003347,28.4,Low,No
809,CA-2016-140921,TEC-AC-10004901,149.97,Medium,No
810,CA-2015-151995,OFF-AR-10003190,11.52,Low,No
811,CA-2015-151995,FUR-TA-10002903,1298.55,High,Yes
812,CA-2015-151995,OFF-AP-10000240,213.92,Medium,No
813,CA-2015-151995,TEC-AC-10001101,25.78,Low,No
814,CA-2018-143686,FUR-FU-10000794,18.28,Low,No
815,CA-2018-143686,TEC-AC-10001838,1399.93,High,Yes
816,CA-2016-106565,OFF-PA-10000061,51.84,Low,No
817,CA-2017-149370,OFF-PA-10003651,5.344,Low,No
818,CA-2015-140858,OFF-PA-10000304,41.472,Low,No
819,CA-2015-140858,OFF-BI-10003094,3.168,Low,No
820,CA-2015-140858,FUR-CH-10001394,1228.465,High,Yes
821,CA-2015-140858,OFF-BI-10004230,31.086,Low,No
822,CA-2015-140858,OFF-PA-10003395,335.52,Medium,No
823,CA-2018-101434,TEC-AC-10002402,239.97,Medium,No
824,CA-2018-101434,OFF-LA-10003223,9.82,Low,No
825,US-2015-102071,TEC-AC-10003441,67.8,Low,No
826,US-2015-102071,TEC-AC-10000109,167.97,Medium,No
827,CA-2018-126956,OFF-FA-10002280,35.0,Low,No
828,CA-2018-126956,OFF-SU-10000381,37.24,Low,No
829,CA-2018-126956,OFF-EN-10004459,15.28,Low,No
830,CA-2018-129462,FUR-CH-10000665,301.96,Medium,No
831,CA-2018-129462,OFF-AP-10003884,180.66,Medium,No
832,CA-2018-129462,TEC-PH-10001557,191.98,Medium,No
833,CA-2018-129462,TEC-PH-10002085,65.99,Low,No
834,CA-2017-165316,OFF-AR-10002956,35.216,Low,No
835,CA-2017-165316,OFF-AP-10003266,23.696,Low,No
836,CA-2017-165316,TEC-MA-10004002,265.475,Medium,No
837,US-2015-115987,OFF-BI-10001071,51.184,Low,No
838,US-2018-156083,OFF-PA-10001560,9.664,Low,No
839,US-2017-137547,TEC-PH-10002365,21.072,Low,No
840,CA-2016-100454,OFF-AR-10004648,60.45,Low,No
841,CA-2016-100454,OFF-AR-10002578,11.52,Low,No
842,CA-2016-100454,FUR-BO-10001519,186.048,Medium,No
843,CA-2017-161669,OFF-BI-10001294,37.44,Low,No
844,CA-2017-161669,OFF-BI-10001636,26.976,Low,No
845,CA-2017-161669,OFF-SU-10002503,11.36,Low,No
846,CA-2017-161669,OFF-LA-10004093,14.62,Low,No
847,CA-2016-114300,TEC-PH-10001552,83.72,Low,No
848,CA-2016-114300,FUR-CH-10001891,287.94,Medium,No
849,CA-2018-107503,FUR-FU-10003878,48.896,Low,No
850,CA-2015-107755,TEC-AC-10000710,115.36,Medium,No
851,CA-2017-152534,OFF-AR-10002335,5.16,Low,No
852,CA-2017-152534,OFF-PA-10001870,38.88,Low,No
853,CA-2017-113747,OFF-AR-10003373,185.88,Medium,No
854,CA-2017-123274,FUR-FU-10004090,44.46,Low,No
855,CA-2017-123274,OFF-ST-10000736,242.94,Medium,No
856,CA-2015-125612,OFF-PA-10001019,39.96,Low,No
857,CA-2015-125612,OFF-SU-10002537,102.3,Medium,No
858,CA-2015-125612,OFF-ST-10003221,21.36,Low,No
859,CA-2018-161984,OFF-PA-10004569,7.61,Low,No
860,CA-2018-161984,OFF-FA-10000624,7.16,Low,No
861,CA-2015-133851,OFF-SU-10001225,7.36,Low,No
862,CA-2015-133851,OFF-AR-10003752,23.1,Low,No
863,CA-2017-134474,TEC-AC-10001714,191.472,Medium,No
864,CA-2017-134474,OFF-AR-10003958,5.248,Low,No
865,CA-2017-134474,TEC-PH-10002923,59.184,Low,No
866,CA-2015-149020,OFF-LA-10004272,2.89,Low,No
867,CA-2015-149020,FUR-FU-10000965,51.94,Low,No
868,CA-2017-134362,OFF-LA-10004853,15.936,Low,No
869,CA-2015-136742,OFF-BI-10003719,44.91,Low,No
870,CA-2017-158099,OFF-BI-10000545,1141.47,High,Yes
871,CA-2017-158099,TEC-PH-10002496,280.782,Medium,No
872,CA-2016-131128,OFF-PA-10003591,34.44,Low,No
873,CA-2015-148488,OFF-PA-10004470,11.36,Low,No
874,CA-2015-148488,OFF-BI-10000315,106.344,Medium,No
875,CA-2018-114636,OFF-PA-10001790,192.16,Medium,No
876,CA-2017-116736,FUR-FU-10004017,322.59,Medium,No
877,CA-2017-116736,TEC-AC-10003628,29.99,Low,No
878,CA-2017-116736,TEC-AC-10002049,371.97,Medium,No
879,US-2015-158638,OFF-BI-10003712,5.892,Low,No
880,CA-2018-111689,OFF-BI-10003984,68.472,Low,No
881,CA-2018-111689,FUR-CH-10004287,1242.9,High,Yes
882,CA-2016-129098,OFF-ST-10001321,30.84,Low,No
883,US-2018-123463,OFF-AR-10001118,13.48,Low,No
884,CA-2017-165148,FUR-FU-10000732,31.4,Low,No
885,CA-2015-134061,FUR-FU-10001424,17.46,Low,No
886,CA-2016-143602,OFF-BI-10002071,13.944,Low,No
887,CA-2018-115364,OFF-ST-10002486,83.76,Low,No
888,CA-2018-150707,OFF-BI-10001078,37.66,Low,No
889,CA-2015-104976,OFF-PA-10003845,34.68,Low,No
890,CA-2018-132934,TEC-AC-10000927,149.95,Medium,No
891,CA-2018-132934,OFF-BI-10001098,51.312,Low,No
